,Air Asia,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Day,Month,Source,Destination,Hour_of_Dept,Minute_of_Dept,Duration_in_Minutes,Stops,Additional_Info,Price
290,0,0,0,1,0,0,0,0,0,0,0,0,3,3,5,5,4,45,515,2,1,14871
291,0,1,0,0,0,0,0,0,0,0,0,0,21,3,5,5,13,20,1795,3,1,8708
292,0,0,0,0,1,0,0,0,0,0,0,0,6,6,4,4,20,0,1335,2,1,10844
293,0,0,0,0,0,0,0,0,1,0,0,0,6,3,2,2,5,45,80,1,1,4129
294,0,0,0,1,0,0,0,0,0,0,0,0,18,5,4,4,21,25,160,1,1,4804
295,0,0,0,0,1,0,0,0,0,0,0,0,6,5,3,3,8,20,180,1,1,7229
296,0,0,0,0,1,0,0,0,0,0,0,0,21,3,3,6,7,0,730,2,1,7832
297,0,0,0,0,0,0,0,0,1,0,0,0,18,3,1,1,9,30,155,1,1,3859
298,0,0,0,0,0,0,1,0,0,0,0,0,6,6,5,5,7,30,705,2,1,9001
299,0,0,0,0,0,0,0,0,0,0,1,0,9,5,3,3,17,0,155,1,1,4878
300,0,0,0,1,0,0,0,0,0,0,0,0,3,5,2,2,2,35,90,1,1,2754
301,0,0,0,0,0,0,0,0,0,0,1,0,27,6,3,3,7,0,160,1,1,4668
302,1,0,0,0,0,0,0,0,0,0,0,0,12,5,4,4,10,20,155,1,1,5216
303,0,0,0,0,1,0,0,0,0,0,0,0,6,6,5,5,5,30,1375,3,1,10368
304,0,0,0,1,0,0,0,0,0,0,0,0,9,3,5,5,6,40,880,3,1,8146
305,0,0,0,0,1,0,0,0,0,0,0,0,27,3,5,5,13,0,925,2,1,12242
306,0,0,0,0,1,0,0,0,0,0,0,0,15,3,3,6,8,0,435,2,1,9134
307,0,1,0,0,0,0,0,0,0,0,0,0,6,6,5,5,13,15,1210,3,1,10939
308,0,1,0,0,0,0,0,0,0,0,0,0,6,6,5,5,10,55,1245,3,1,11753
309,0,0,0,0,0,0,0,0,1,0,0,0,24,4,4,4,17,10,150,1,1,4174
310,0,0,0,0,1,0,0,0,0,0,0,0,21,5,4,4,20,0,1430,2,1,10844
311,0,0,0,0,1,0,0,0,0,0,0,0,3,6,5,5,16,0,1620,2,1,14714
312,0,0,0,0,1,0,0,0,0,0,0,0,12,6,4,4,6,30,330,2,1,9899
313,0,0,0,1,0,0,0,0,0,0,0,0,3,3,5,5,9,10,710,2,1,14871
314,0,0,0,1,0,0,0,0,0,0,0,0,6,3,1,1,13,20,135,1,1,7295
315,0,1,0,0,0,0,0,0,0,0,0,0,6,6,5,5,18,45,1470,3,1,13465
316,0,0,0,0,0,0,0,0,1,0,0,0,21,5,1,1,17,45,140,1,1,3543
317,0,0,0,0,0,0,1,0,0,0,0,0,27,6,5,5,19,0,390,2,1,7198
318,0,0,0,0,1,0,0,0,0,0,0,0,1,6,5,5,8,0,1225,2,1,10262
319,0,0,0,1,0,0,0,0,0,0,0,0,15,3,4,4,15,20,155,1,1,4148
320,0,0,0,0,1,0,0,0,0,0,0,0,27,6,3,3,15,15,175,1,1,8016
321,0,0,0,0,1,0,0,0,0,0,0,0,9,6,5,5,22,50,335,2,1,10262
322,0,0,0,0,0,0,0,0,1,0,0,0,15,6,4,4,14,55,150,1,1,3841
323,0,0,0,0,1,0,0,0,0,0,0,0,12,3,3,6,9,45,885,2,1,11507
324,0,0,0,0,1,0,0,0,0,0,0,0,1,5,4,4,8,25,740,2,1,14781
325,0,0,0,0,1,0,0,0,0,0,0,0,27,5,5,5,17,30,1530,2,1,16079
326,0,0,0,0,1,0,0,0,0,0,0,0,27,5,5,5,22,50,335,2,1,12898
327,0,0,0,0,0,0,1,0,0,0,0,0,6,3,5,5,7,30,705,2,1,15353
328,0,0,0,1,0,0,0,0,0,0,0,0,24,3,3,6,18,25,175,1,1,7303
329,0,0,0,0,0,0,0,0,1,0,0,0,24,3,4,4,15,5,340,2,1,6197
330,0,1,0,0,0,0,0,0,0,0,0,0,9,6,4,4,9,10,245,2,1,8996
331,0,0,0,1,0,0,0,0,0,0,0,0,21,3,5,5,14,20,480,2,1,6528
332,0,0,1,0,0,0,0,0,0,0,0,0,9,4,3,3,20,55,165,1,1,4239
333,0,0,0,1,0,0,0,0,0,0,0,0,12,3,4,4,20,25,160,1,1,4148
334,0,0,0,0,0,0,0,0,1,0,0,0,24,5,3,3,21,10,175,1,1,3971
335,1,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,7,35,955,2,1,5192
336,0,0,0,0,1,0,0,0,0,0,0,0,9,4,5,5,13,25,1390,3,1,9483
337,0,0,0,0,1,0,0,0,0,0,0,0,3,6,5,5,11,40,440,3,1,18804
338,0,1,0,0,0,0,0,0,0,0,0,0,18,6,5,5,5,10,170,1,1,5201
339,0,0,0,0,1,0,0,0,0,0,0,0,27,5,5,5,11,30,450,2,1,16079
340,0,0,0,0,1,0,0,0,0,0,0,0,15,6,3,3,19,50,180,1,1,7229
341,0,0,0,0,0,0,1,0,0,0,0,0,27,5,5,5,17,45,465,2,1,6795
342,0,0,0,0,1,0,0,0,0,0,0,0,9,5,4,4,9,35,1520,2,1,10953
343,0,0,0,0,0,0,1,0,0,0,0,0,24,6,5,5,15,5,625,3,1,15965
344,0,1,0,0,0,0,0,0,0,0,0,0,9,4,5,5,12,55,1820,3,1,9968
345,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,4,22,15,155,1,1,4804
346,0,0,0,0,1,0,0,0,0,0,0,0,27,5,5,5,10,0,540,2,1,16079
347,0,0,0,0,1,0,0,0,0,0,0,0,12,6,5,5,21,25,910,3,1,11507
348,0,1,0,0,0,0,0,0,0,0,0,0,9,6,4,4,9,25,1700,3,1,11542
349,0,0,0,0,1,0,0,0,0,0,0,0,24,4,3,3,17,45,180,1,1,7229
350,0,0,0,0,1,0,0,0,0,0,0,0,27,4,3,3,6,0,165,1,1,4544
351,0,0,0,1,0,0,0,0,0,0,0,0,15,5,5,5,5,10,295,2,1,6496
352,0,0,0,1,0,0,0,0,0,0,0,0,15,6,4,4,21,25,160,1,1,4804
353,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3,6,11,5,1330,2,1,13439
354,0,0,0,0,1,0,0,0,0,0,0,0,27,3,5,5,18,15,610,2,1,6540
355,0,0,0,1,0,0,0,0,0,0,0,0,1,6,3,3,23,30,170,1,1,4591
356,0,0,0,1,0,0,0,0,0,0,0,0,18,3,3,6,16,15,260,2,1,4437
357,1,0,0,0,0,0,0,0,0,0,0,0,21,3,5,5,20,10,660,2,1,6151
358,0,0,0,0,1,0,0,0,0,0,0,0,21,6,3,3,17,45,180,1,1,7754
359,0,0,0,0,1,0,0,0,0,0,0,0,24,6,5,5,14,0,1355,2,1,10262
360,0,0,0,0,1,0,0,0,0,0,0,0,9,6,3,3,18,55,185,1,1,8016
361,0,0,0,0,0,0,0,0,1,0,0,0,24,3,4,4,6,55,160,1,1,4781
362,0,0,0,0,0,0,0,0,0,0,1,0,27,6,3,3,11,30,170,1,1,4668
363,0,1,0,0,0,0,0,0,0,0,0,0,6,3,3,6,11,50,1265,2,1,14594
364,0,0,0,0,1,0,0,0,0,0,0,0,24,3,4,4,16,55,710,2,1,14231
365,0,1,0,0,0,0,0,0,0,0,0,0,15,5,5,5,5,15,1535,2,1,8425
366,0,0,0,0,0,0,1,0,0,0,0,0,12,6,5,5,7,5,925,2,1,9646
367,0,0,0,1,0,0,0,0,0,0,0,0,3,3,1,1,14,40,145,1,1,7295
368,1,0,0,0,0,0,0,0,0,0,0,0,9,4,4,4,6,50,220,2,1,5162
369,0,0,0,1,0,0,0,0,0,0,0,0,9,3,3,6,18,25,175,1,1,6860
370,0,0,0,0,0,0,0,0,0,0,1,0,15,4,5,5,6,0,190,1,1,6216
371,1,0,0,0,0,0,0,0,0,0,0,0,24,5,4,4,7,35,710,2,1,5192
372,0,0,0,1,0,0,0,0,0,0,0,0,9,4,3,3,20,0,170,1,1,4823
373,0,0,0,0,0,0,0,0,1,0,0,0,3,4,3,3,9,30,170,1,1,3919
374,0,0,0,1,0,0,0,0,0,0,0,0,3,6,2,2,19,5,90,1,1,2754
375,0,0,0,0,0,0,1,0,0,0,0,0,9,5,5,5,7,30,690,2,1,9315
376,0,0,0,0,0,0,1,0,0,0,0,0,27,3,5,5,10,0,530,2,1,11667
377,0,0,0,0,1,0,0,0,0,0,0,0,12,6,4,4,8,25,1215,2,1,6224
378,0,1,0,0,0,0,0,0,0,0,0,0,24,3,4,4,9,25,1210,3,1,13349
379,0,0,0,0,1,0,0,0,0,0,0,0,18,3,3,6,16,55,965,2,1,11087
380,0,0,0,0,0,0,1,0,0,0,0,0,6,3,5,5,13,0,755,2,1,15603
381,0,0,0,0,1,0,0,0,0,0,0,0,9,5,5,5,19,30,1025,3,1,15129
382,0,0,0,1,0,0,0,0,0,0,0,0,9,4,3,3,16,55,180,1,1,4823
383,0,0,0,0,0,0,0,0,0,0,1,0,1,5,4,4,7,10,930,2,1,8452
384,0,0,0,0,0,0,1,0,0,0,0,0,6,6,5,5,7,30,690,2,1,12524
385,0,0,0,0,0,0,0,0,1,0,0,0,27,3,1,1,17,45,140,1,1,3384
386,0,0,0,0,1,0,0,0,0,0,0,0,1,6,5,5,19,15,1425,2,1,10262
387,0,0,0,0,0,0,0,0,1,0,0,0,18,6,2,2,13,15,90,1,1,1965
388,0,0,0,1,0,0,0,0,0,0,0,0,18,5,4,4,22,15,155,1,1,4804
389,0,0,0,0,1,0,0,0,0,0,0,0,27,5,5,5,18,15,1485,2,1,16079
390,0,0,0,0,1,0,0,0,0,0,0,0,1,6,5,5,21,25,1295,3,1,13292
391,1,0,0,0,0,0,0,0,0,0,0,0,9,5,5,5,7,55,330,2,1,6751
392,0,1,0,0,0,0,0,0,0,0,0,0,15,5,5,5,7,0,735,2,1,8669
393,0,0,0,1,0,0,0,0,0,0,0,0,3,3,5,5,17,30,485,2,1,14871
394,0,0,0,0,1,0,0,0,0,0,0,0,21,5,5,5,14,0,300,2,1,12898
395,0,0,0,0,0,0,0,0,1,0,0,0,6,6,3,3,9,30,170,1,1,3919
396,0,0,0,0,0,0,1,0,0,0,0,0,1,3,5,5,12,50,385,2,1,36983
397,0,0,0,1,0,0,0,0,0,0,0,0,3,6,1,1,19,35,140,1,1,3597
398,0,1,0,0,0,0,0,0,0,0,0,0,9,3,3,6,17,0,165,1,1,10741
399,0,1,0,0,0,0,0,0,0,0,0,0,6,6,4,4,16,50,765,3,1,11432
400,0,0,0,0,1,0,0,0,0,0,0,0,12,3,3,6,18,55,950,2,1,11087
401,0,0,0,0,1,0,0,0,0,0,0,0,3,6,5,5,9,35,1620,3,1,13292
402,0,1,0,0,0,0,0,0,0,0,0,0,15,6,5,5,5,15,1585,4,1,10493
403,0,0,1,0,0,0,0,0,0,0,0,0,9,3,3,6,7,45,175,1,1,7631
404,0,1,0,0,0,0,0,0,0,0,0,0,6,6,5,5,6,50,1490,3,1,13381
405,0,0,0,0,1,0,0,0,0,0,0,0,6,6,4,4,20,0,520,2,1,13731
406,0,1,0,0,0,0,0,0,0,0,0,0,21,5,5,5,5,55,1545,3,1,11911
407,0,0,0,1,0,0,0,0,0,0,0,0,18,4,3,3,23,30,170,1,1,4591
408,0,0,0,0,0,0,1,0,0,0,0,0,3,6,5,5,13,0,375,2,1,14848
409,0,0,0,0,0,0,1,0,0,0,0,0,12,6,5,5,8,45,630,2,1,8266
410,0,1,0,0,0,0,0,0,0,0,0,0,18,5,5,5,17,15,1560,3,1,12392
411,0,0,0,0,1,0,0,0,0,0,0,0,12,6,4,4,18,55,1025,2,1,13044
412,0,0,0,0,1,0,0,0,0,0,0,0,21,5,5,5,7,5,1280,2,1,12898
413,0,0,0,0,1,0,0,0,0,0,0,0,21,3,5,5,22,50,335,2,1,12242
414,0,0,0,1,0,0,0,0,0,0,0,0,18,5,3,3,10,10,170,1,1,3943
415,0,0,0,0,0,0,0,0,0,0,1,0,24,3,4,4,20,20,1550,2,1,11105
416,0,0,0,0,1,0,0,0,0,0,0,0,12,5,4,4,21,10,730,2,1,14388
417,0,0,0,0,1,0,0,0,0,0,0,0,18,5,5,5,19,30,1025,3,1,13014
418,0,0,0,0,0,0,1,0,0,0,0,0,6,3,5,5,10,20,510,2,1,15411
419,0,0,0,0,1,0,0,0,0,0,0,0,9,3,5,5,19,45,1385,2,1,16289
420,0,0,0,1,0,0,0,0,0,0,0,0,15,5,5,5,6,50,560,2,1,6442
421,0,0,0,0,1,0,0,0,0,0,0,0,18,5,4,4,8,25,475,2,1,10844
422,0,0,0,0,1,0,0,0,0,0,0,0,18,5,2,2,10,20,90,1,1,5678
423,0,0,0,1,0,0,0,0,0,0,0,0,12,4,3,3,23,30,170,1,1,6906
424,0,0,0,0,0,0,0,0,1,0,0,0,21,5,1,1,9,45,135,1,1,3543
425,0,0,0,0,1,0,0,0,0,0,0,0,6,6,5,5,9,0,600,2,1,14714
426,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,6,16,0,155,1,1,11793
427,0,0,0,0,0,0,1,0,0,0,0,0,15,5,5,5,11,30,465,2,1,14323
428,0,0,0,0,0,0,0,0,1,0,0,0,9,4,3,3,21,10,175,1,1,3971
429,0,0,0,0,0,0,0,0,0,0,1,0,6,5,4,4,20,20,1580,2,1,8452
430,0,0,0,0,0,0,0,0,0,0,1,0,12,4,3,3,7,0,160,1,1,5403
431,0,0,0,0,0,0,1,0,0,0,0,0,9,5,5,5,10,0,660,2,1,13727
432,0,1,0,0,0,0,0,0,0,0,0,0,1,4,4,4,10,0,1165,3,1,12639
433,0,0,0,0,1,0,0,0,0,0,0,0,18,4,3,3,15,15,175,1,1,5198
434,0,0,0,0,0,0,0,0,0,0,1,0,1,6,3,3,19,30,165,1,1,4878
435,0,0,0,0,1,0,0,0,0,0,0,0,18,5,5,5,19,45,1395,2,1,12373
436,0,0,0,0,0,0,1,0,0,0,0,0,3,3,5,5,7,10,540,2,1,8552
437,0,0,0,0,0,0,0,0,0,0,1,0,21,4,5,5,14,40,190,1,1,6741
438,0,0,0,0,0,0,1,0,0,0,0,0,9,4,5,5,12,50,385,2,1,6481
439,0,0,0,0,0,0,1,0,0,0,0,0,6,6,5,5,10,35,520,2,1,7354
440,0,1,0,0,0,0,0,0,0,0,0,0,21,4,3,3,21,5,170,1,1,5228
441,0,0,0,0,1,0,0,0,0,0,0,0,12,5,4,4,8,25,740,2,1,10844
442,0,0,0,1,0,0,0,0,0,0,0,0,18,5,5,5,6,50,320,2,1,6347
443,0,1,0,0,0,0,0,0,0,0,0,0,15,3,3,6,8,15,240,2,1,5013
444,0,0,0,0,1,0,0,0,0,0,0,0,9,6,4,4,18,55,585,2,1,9663
445,0,0,0,1,0,0,0,0,0,0,0,0,6,4,3,3,18,25,175,1,1,4823
446,0,1,0,0,0,0,0,0,0,0,0,0,24,6,5,5,16,55,1580,3,1,13381
447,0,0,0,0,0,0,0,0,1,0,0,0,1,6,1,1,9,45,135,1,1,3543
448,0,0,0,0,1,0,0,0,0,0,0,0,15,5,4,4,18,55,585,2,1,9663
449,0,0,0,0,1,0,0,0,0,0,0,0,1,4,4,4,18,55,1495,2,1,7064
450,0,0,0,0,1,0,0,0,0,0,0,0,9,6,5,5,7,5,715,2,1,10262
451,0,1,0,0,0,0,0,0,0,0,0,0,1,6,5,5,10,55,500,3,1,13013
452,0,0,0,0,1,0,0,0,0,0,0,0,27,6,5,5,19,10,1045,3,1,15339
453,0,0,1,0,0,0,0,0,0,0,0,0,18,4,3,3,11,40,170,1,1,4937
454,0,0,0,1,0,0,0,0,0,0,0,0,6,6,5,5,5,5,425,2,1,6818
455,0,1,0,0,0,0,0,0,0,0,0,0,18,5,5,5,22,0,1275,3,1,10441
456,0,0,0,0,1,0,0,0,0,0,0,0,3,4,5,5,14,0,300,2,1,5177
457,0,0,0,1,0,0,0,0,0,0,0,0,27,6,1,1,11,35,145,1,1,3858
458,0,0,0,1,0,0,0,0,0,0,0,0,18,5,4,4,21,0,315,2,1,6534
459,0,0,0,0,0,0,1,0,0,0,0,0,15,6,5,5,10,20,910,2,1,6795
460,0,0,0,0,0,0,1,0,0,0,0,0,3,6,5,5,7,30,705,2,1,9736
461,0,0,0,0,1,0,0,0,0,0,0,0,1,5,3,3,19,50,180,1,1,7229
462,0,0,0,0,0,0,0,0,1,0,0,0,24,4,5,5,17,55,295,2,1,4957
463,0,0,0,1,0,0,0,0,0,0,0,0,9,3,3,6,6,0,165,1,1,7648
464,0,0,0,0,0,0,0,0,1,0,0,0,15,6,4,4,14,55,150,1,1,3873
465,0,0,0,0,1,0,0,0,0,0,0,0,12,5,4,4,18,55,585,2,1,14388
466,0,0,0,1,0,0,0,0,0,0,0,0,6,3,4,4,17,15,160,1,1,5618
467,0,0,0,0,0,0,1,0,0,0,0,0,9,6,5,5,19,0,390,2,1,7408
468,1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,16,45,330,2,1,13774
469,0,0,0,0,0,0,0,0,0,0,1,0,3,5,3,3,7,0,160,1,1,4668
470,0,0,0,0,1,0,0,0,0,0,0,0,21,3,5,5,18,20,2045,3,1,13082
471,0,1,0,0,0,0,0,0,0,0,0,0,3,6,5,5,3,50,925,2,1,8669
472,0,0,0,1,0,0,0,0,0,0,0,0,24,6,5,5,16,0,570,2,1,6316
473,0,0,0,0,1,0,0,0,0,0,0,0,6,3,5,5,22,20,365,2,1,12583
474,0,0,0,0,0,0,0,0,0,0,1,0,9,3,3,6,16,10,160,1,1,7923
475,0,0,1,0,0,0,0,0,0,0,0,0,3,3,5,5,7,0,350,2,1,7378
476,0,0,0,0,0,0,0,0,0,0,1,0,3,6,3,3,19,30,165,1,1,4878
477,0,0,0,0,1,0,0,0,0,0,0,0,18,5,4,4,16,30,1640,2,1,10844
478,0,0,0,0,1,0,0,0,0,0,0,0,3,4,3,3,8,20,180,1,1,7229
479,0,0,0,0,0,0,0,0,1,0,0,0,21,5,5,5,6,5,315,2,1,6297
480,0,0,0,0,1,0,0,0,0,0,0,0,12,6,4,4,20,0,960,2,1,8529
481,0,0,0,0,0,0,1,0,0,0,0,0,18,5,5,5,14,0,420,2,1,13727
482,0,0,0,0,0,0,0,0,1,0,0,0,24,5,4,4,8,35,520,2,1,6643
483,0,0,0,0,0,0,1,0,0,0,0,0,9,5,5,5,10,0,540,2,1,10197
484,0,0,0,0,0,0,0,0,1,0,0,0,21,4,4,4,22,20,140,1,1,4911
485,0,0,0,1,0,0,0,0,0,0,0,0,6,3,1,1,5,15,140,1,1,6482
486,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3,6,8,55,380,2,1,26890
487,0,0,0,1,0,0,0,0,0,0,0,0,18,5,4,4,19,20,265,2,1,3717
488,0,0,0,1,0,0,0,0,0,0,0,0,1,6,1,1,13,15,140,1,1,3597
489,0,1,0,0,0,0,0,0,0,0,0,0,18,3,3,6,11,5,665,3,1,10846
490,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3,6,5,50,1015,2,1,14069
491,0,0,0,0,1,0,0,0,0,0,0,0,1,4,5,5,22,50,825,2,1,5177
492,0,1,0,0,0,0,0,0,0,0,0,0,6,3,5,5,5,55,1545,3,1,14641
493,0,0,0,1,0,0,0,0,0,0,0,0,6,6,5,5,8,35,835,2,1,6442
494,0,1,0,0,0,0,0,0,0,0,0,0,21,3,5,5,17,45,315,2,1,5704
495,0,0,0,0,1,0,0,0,0,0,0,0,6,5,4,4,14,5,1155,2,1,9663
496,0,0,0,0,1,0,0,0,0,0,0,0,6,6,5,5,20,55,450,2,1,14714
497,0,0,0,0,1,0,0,0,0,0,0,0,1,4,5,5,10,0,540,2,1,5406
498,0,0,0,0,0,0,0,0,0,0,1,0,15,5,4,4,20,20,1440,2,1,8610
499,0,0,0,0,1,0,0,0,0,0,0,0,12,6,5,5,18,25,1090,3,1,14237
500,0,0,0,1,0,0,0,0,0,0,0,0,9,6,3,3,7,10,175,1,1,4823
501,0,0,0,1,0,0,0,0,0,0,0,0,27,3,2,2,20,5,90,1,1,2227
502,0,0,0,0,1,0,0,0,0,0,0,0,18,5,5,5,7,5,1280,2,1,12373
503,0,1,0,0,0,0,0,0,0,0,0,0,6,6,5,5,13,0,375,2,1,8372
504,0,0,0,0,1,0,0,0,0,0,0,0,3,3,5,5,13,55,870,2,1,17024
505,0,1,0,0,0,0,0,0,0,0,0,0,27,5,2,2,21,5,80,1,1,3100
506,0,0,0,0,1,0,0,0,0,0,0,0,9,3,5,5,6,50,775,2,1,14053
507,0,0,0,1,0,0,0,0,0,0,0,0,9,5,1,1,5,15,145,1,1,3540
508,0,0,0,0,0,0,0,0,0,0,1,0,21,5,4,4,20,20,1350,2,1,9345
509,0,0,0,0,1,0,0,0,0,0,0,0,1,6,5,5,5,30,1375,3,1,10368
510,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3,6,7,0,325,2,1,26890
511,0,0,0,0,0,0,0,0,1,0,0,0,9,3,2,2,8,50,85,1,1,5755
512,0,0,0,0,1,0,0,0,0,0,0,0,21,3,3,6,8,55,435,2,1,7832
513,0,0,0,0,1,0,0,0,0,0,0,0,6,5,4,4,8,25,740,2,1,14388
514,0,1,0,0,0,0,0,0,0,0,0,0,27,6,5,5,13,15,1210,3,1,8839
515,0,1,0,0,0,0,0,0,0,0,0,0,3,3,5,5,22,0,1275,3,1,22096
516,0,0,0,0,0,0,0,0,0,0,1,0,27,5,1,1,7,5,135,1,1,3687
517,0,0,0,0,0,0,1,0,0,0,0,0,15,5,5,5,8,30,630,2,1,9627
518,0,0,0,0,0,0,1,0,0,0,0,0,21,3,5,5,11,30,845,2,1,13542
519,0,0,0,1,0,0,0,0,0,0,0,0,27,4,3,3,4,0,170,1,1,4423
520,0,0,0,1,0,0,0,0,0,0,0,0,3,3,5,5,4,55,985,3,1,8899
521,0,0,0,0,0,0,0,0,1,0,0,0,21,4,5,5,6,5,315,2,1,5583
522,1,0,0,0,0,0,0,0,0,0,0,0,27,5,5,5,16,45,830,2,1,6752
523,0,0,0,0,0,0,0,0,1,0,0,0,21,5,1,1,8,20,135,1,1,3543
524,0,0,0,0,1,0,0,0,0,0,0,0,21,3,3,6,8,0,435,2,1,7832
525,0,1,0,0,0,0,0,0,0,0,0,0,1,5,4,4,5,50,1625,3,1,10991
526,0,0,0,0,1,0,0,0,0,0,0,0,27,5,5,5,9,0,1655,2,1,12898
527,0,0,0,0,1,0,0,0,0,0,0,0,27,5,5,5,14,0,300,2,1,12898
528,0,0,1,0,0,0,0,0,0,0,0,0,24,5,3,3,11,40,170,1,1,3398
529,0,1,0,0,0,0,0,0,0,0,0,0,24,4,5,5,5,10,170,1,1,5201
530,0,1,0,0,0,0,0,0,0,0,0,0,6,5,4,4,10,0,920,3,1,13873
531,0,1,0,0,0,0,0,0,0,0,0,0,15,6,5,5,17,40,320,2,1,7384
532,0,0,0,0,1,0,0,0,0,0,0,0,6,6,5,5,18,15,610,2,1,10262
533,0,0,0,0,1,0,0,0,0,0,0,0,24,3,4,4,8,25,1655,2,1,10031
534,0,0,0,0,1,0,0,0,0,0,0,0,6,5,4,4,9,35,575,2,1,12384
535,0,0,0,0,1,0,0,0,0,0,0,0,9,5,4,4,14,5,1690,2,1,7757
536,0,0,0,0,1,0,0,0,0,0,0,0,6,3,3,6,21,25,840,2,1,17261
537,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,9,30,155,1,1,7298
538,0,0,0,0,1,0,0,0,0,0,0,0,6,4,3,3,15,15,175,1,1,7229
539,0,0,0,1,0,0,0,0,0,0,0,0,1,4,4,4,4,40,155,1,1,4174
540,0,0,0,1,0,0,0,0,0,0,0,0,18,5,4,4,17,35,280,2,1,5699
541,0,1,0,0,0,0,0,0,0,0,0,0,24,4,4,4,14,15,150,1,1,4880
542,0,1,0,0,0,0,0,0,0,0,0,0,6,3,5,5,8,0,675,2,1,15284
543,0,0,0,0,1,0,0,0,0,0,0,0,24,3,4,4,8,25,475,2,1,13759
544,0,0,0,0,0,0,0,0,0,0,1,0,24,3,4,4,9,55,530,2,1,16092
545,0,0,0,1,0,0,0,0,0,0,0,0,9,3,2,2,6,20,85,1,1,4392
546,0,0,0,0,1,0,0,0,0,0,0,0,24,6,5,5,20,55,940,2,1,10262
547,0,0,0,0,0,0,0,0,1,0,0,0,12,6,4,4,6,55,155,1,1,3841
548,0,0,1,0,0,0,0,0,0,0,0,0,1,6,3,3,7,45,175,1,1,5048
549,0,1,0,0,0,0,0,0,0,0,0,0,21,5,4,4,7,0,805,2,1,11096
550,0,0,0,1,0,0,0,0,0,0,0,0,24,4,5,5,7,35,275,2,1,5073
551,0,0,0,0,1,0,0,0,0,0,0,0,3,3,5,5,9,55,1110,2,1,19828
552,0,0,0,0,0,0,0,0,0,0,1,0,21,3,1,1,7,5,135,1,1,3739
553,0,1,0,0,0,0,0,0,0,0,0,0,9,3,5,5,5,0,2295,3,1,10598
554,0,0,0,0,1,0,0,0,0,0,0,0,15,6,3,3,18,55,185,1,1,7229
555,0,0,0,0,0,0,0,0,0,0,1,0,1,4,4,4,17,0,1550,2,1,8610
556,0,0,0,0,0,0,0,0,0,0,1,0,9,5,5,5,14,40,190,1,1,6216
557,0,1,0,0,0,0,0,0,0,0,0,0,9,6,3,3,13,20,170,1,1,6961
558,0,0,0,0,1,0,0,0,0,0,0,0,6,5,4,4,9,35,690,2,1,10703
559,0,0,0,0,1,0,0,0,0,0,0,0,15,5,4,4,17,0,395,2,1,14151
560,0,0,0,0,1,0,0,0,0,0,0,0,9,5,4,4,6,30,1655,2,1,8586
561,0,0,0,1,0,0,0,0,0,0,0,0,12,4,4,4,20,20,155,1,1,4488
562,0,0,0,0,0,0,1,0,0,0,0,0,15,6,5,5,18,0,450,2,1,7408
563,0,0,0,0,1,0,0,0,0,0,0,0,18,4,5,5,11,0,195,1,1,5443
564,0,0,0,0,1,0,0,0,0,0,0,0,12,6,4,4,9,35,575,2,1,10539
565,0,0,0,0,0,0,1,0,0,0,0,0,1,6,5,5,13,0,750,2,1,7723
566,0,0,0,0,0,0,1,0,0,0,0,0,6,3,5,5,7,30,680,2,1,15411
567,0,0,0,0,1,0,0,0,0,0,0,0,21,5,3,3,7,10,180,1,1,7229
568,0,0,0,1,0,0,0,0,0,0,0,0,21,6,4,4,20,20,155,1,1,4804
569,0,0,0,0,1,0,0,0,0,0,0,0,3,3,2,2,2,55,90,1,1,4050
570,0,0,0,0,1,0,0,0,0,0,0,0,18,5,4,4,17,0,1570,2,1,14151
571,0,0,0,0,0,0,0,0,1,0,0,0,6,4,5,5,17,55,295,2,1,4957
572,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,6,21,10,165,1,1,7591
573,0,0,0,0,1,0,0,0,0,0,0,0,24,3,4,4,13,55,520,2,1,11134
574,0,0,0,1,0,0,0,0,0,0,0,0,27,5,5,5,5,5,425,2,1,6600
575,0,1,0,0,0,0,0,0,0,0,0,0,9,3,3,6,21,10,165,1,1,4966
576,0,1,0,0,0,0,0,0,0,0,0,0,1,6,5,5,6,50,1490,3,1,15481
577,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,4,22,20,140,1,1,5515
578,0,0,0,0,1,0,0,0,0,0,0,0,15,6,5,5,8,0,660,2,1,14714
579,0,0,1,0,0,0,0,0,0,0,0,0,15,6,5,5,10,35,540,2,1,4959
580,0,0,0,0,1,0,0,0,0,0,0,0,21,4,3,3,11,10,175,1,1,7229
581,0,1,0,0,0,0,0,0,0,0,0,0,15,5,5,5,18,5,185,1,1,6094
582,1,0,0,0,0,0,0,0,0,0,0,0,24,4,4,4,10,20,155,1,1,4409
